Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Transaction_Frequency,Amount_ZScore,Is_Night_Transaction,Transaction_Velocity,Location_Anomaly,Transaction_Acceleration,Device_Anomaly
T24264,3031,2946.24,Online Purchase,8.0,Desktop,Miami,4,25,6,,0.48,0.6283271534082095,0,6.0,1,0.7659574468085106,1
T47610,4208,997.43,Bill Payment,18.0,Tablet,Los Angeles,1,44,13,UPI,0.25,-0.8251104783948465,0,8.863636363636365,1,1.349056603773585,1
T14019,4282,590.75,Bank Transfer,18.0,Mobile,Los Angeles,0,100,1,Debit Card,0.11,-0.8873618158998691,0,0.3,1,0.14864864864864866,1
T17024,1874,4335.36,Bank Transfer,18.0,Mobile,New York,4,58,11,Debit Card,0.1896551724137931,0.8354121298919709,0,5.689655172413793,1,1.7794117647058825,1
T17137,1404,396.9,Online Purchase,21.0,Tablet,Los Angeles,0,76,13,UPI,0.17105263157894737,-0.38650088790875536,0,5.131578947368421,1,1.6095238095238096,1
T38296,1138,4272.74,ATM Withdrawal,4.0,Mobile,Chicago,0,93,3,,0.16129032258064516,-0.14777654847155475,1,0.9677419354838709,1,0.39473684210526316,1
T28090,1031,1004.0,Bank Transfer,13.0,Mobile,San Francisco,1,86,2,Credit Card,0.12790697674418605,-0.3649378615157826,0,0.6976744186046512,1,0.2619047619047619,1
T31584,2091,,POS Payment,17.0,Mobile,Seattle,4,32,12,Debit Card,0.46875,,0,11.25,1,1.6981132075471699,1
T29916,1874,2382.69,POS Payment,16.0,Mobile,New York,1,28,1,Credit Card,0.39285714285714285,-0.6448185680518318,0,1.0,1,0.16176470588235295,1
T34790,1589,3362.94,ATM Withdrawal,19.0,Mobile,San Francisco,2,55,2,Credit Card,0.23636363636363636,0.6431799033385555,0,1.090909090909091,1,0.24528301886792456,1
T18273,4039,1774.41,POS Payment,13.0,Tablet,Miami,3,41,7,UPI,0.4146341463414634,-0.2741107132414677,0,5.121951219512195,1,0.9444444444444444,1
T32919,4087,4220.85,Online Purchase,23.0,Desktop,Seattle,4,116,4,UPI,0.16379310344827586,1.1063023889216694,0,1.0344827586206897,1,0.5170068027210885,1
T17737,3724,2675.18,ATM Withdrawal,19.0,Tablet,,2,101,14,Credit Card,0.10891089108910891,0.38912011569878663,0,4.158415841584159,1,2.1095890410958904,1
T16358,4038,2825.82,Bill Payment,18.0,Tablet,Boston,0,60,5,Debit Card,0.16666666666666666,0.7275257097595264,0,2.5,1,0.7936507936507937,1
T35748,2685,3976.75,ATM Withdrawal,22.0,Mobile,Chicago,4,3,7,Net Banking,5.666666666666667,1.2236710392192571,0,7.0,1,1.072072072072072,1
T23755,4867,3056.32,Bill Payment,20.0,,Seattle,3,80,1,Net Banking,0.175,0.413942822297402,0,0.375,1,0.17721518987341772,1
T12552,4498,585.59,POS Payment,0.0,Tablet,San Francisco,1,82,4,Credit Card,0.13414634146341464,-1.460634479424404,1,1.4634146341463414,1,0.49438202247191004,1
T15815,1073,610.99,ATM Withdrawal,8.0,Desktop,New York,2,43,12,Net Banking,0.3488372093023256,-1.4988428583393385,0,8.372093023255815,1,1.7475728155339807,1
T41771,4313,1934.41,Online Purchase,14.0,Mobile,Seattle,0,85,8,,0.11764705882352941,-1.4349282902149492,0,2.8235294117647056,1,1.0666666666666667,1
T3127,1707,3344.26,Bill Payment,,Desktop,Seattle,1,9,14,Credit Card,1.6666666666666667,0.685518543528508,0,14.0,1,2.359550561797753,1
T19594,3375,300.94,POS Payment,1.0,Mobile,Boston,4,105,11,Credit Card,0.14285714285714285,-1.6270769929130344,1,3.142857142857143,1,1.4102564102564104,1
T28608,2135,3458.9,ATM Withdrawal,1.0,Mobile,Boston,3,64,10,Net Banking,0.265625,0.7536247211667252,1,4.6875,1,1.4782608695652173,1
T45138,2941,1383.23,ATM Withdrawal,23.0,Tablet,Boston,1,93,14,UPI,0.11827956989247312,-0.6857346017783278,0,4.516129032258064,1,2.298507462686567,1
T14612,3121,3716.22,Bill Payment,22.0,Mobile,,0,51,12,Net Banking,0.3137254901960784,0.7392463754115032,0,7.0588235294117645,1,1.2229299363057324,1
T28003,4065,782.26,Bill Payment,15.0,Desktop,,1,15,7,Net Banking,0.8,-0.9684913880906928,0,7.0,1,0.9230769230769231,1
T27336,4926,2821.98,POS Payment,16.0,Desktop,Los Angeles,2,40,10,UPI,0.3,0.18672570671585953,0,7.5,1,1.1214953271028039,1
T23415,4866,455.45,POS Payment,18.0,Mobile,Seattle,4,108,8,UPI,0.12962962962962962,-1.7395656028009172,0,2.2222222222222223,1,1.0769230769230769,1
T26240,1235,48.34,ATM Withdrawal,7.0,Mobile,Houston,0,114,5,,0.08771929824561403,-1.5544305846857376,0,1.3157894736842106,1,0.7936507936507937,1
T15748,4709,1467.5,Online Purchase,2.0,Mobile,Los Angeles,2,94,6,Invalid Method,0.20212765957446807,-0.7714398447924767,1,1.9148936170212767,1,0.9421487603305786,1
T45464,1333,3198.57,Bank Transfer,7.0,Tablet,Seattle,0,58,7,UPI,0.20689655172413793,-0.3775790964593318,0,3.6206896551724137,1,1.3548387096774193,1
T21899,1527,4930.96,POS Payment,21.0,Mobile,Los Angeles,2,99,5,Net Banking,0.13131313131313133,1.1730543357387004,0,1.5151515151515151,1,0.5909090909090909,1
T8843,3888,2791.83,Online Purchase,,Desktop,Houston,0,84,8,Credit Card,0.11904761904761904,0.5943038857565092,0,2.857142857142857,1,1.4545454545454546,1
T21316,3902,1860.93,POS Payment,1.0,Desktop,New York,2,38,5,Credit Card,0.5526315789473685,-0.2530244084849351,1,3.947368421052632,1,0.7720588235294118,1
T36252,4178,1436.26,Bank Transfer,20.0,Mobile,Seattle,0,60,7,Credit Card,0.25,-0.2492067806343022,0,3.5,1,1.105263157894737,1
T4521,3174,626.42,Bank Transfer,21.0,Tablet,San Francisco,2,37,1,Debit Card,0.21621621621621623,-1.2177084920284882,0,0.8108108108108107,1,0.14035087719298245,1
T30577,2304,539.93,POS Payment,5.0,Desktop,Chicago,4,39,8,Debit Card,0.38461538461538464,-1.4788590062776512,1,6.153846153846153,1,1.090909090909091,1
T31517,1232,1355.44,Bank Transfer,23.0,,New York,1,7,10,Net Banking,1.8571428571428572,-0.7311152457486294,0,10.0,1,1.4130434782608696,1
T9989,1138,2563.17,ATM Withdrawal,5.0,Mobile,San Francisco,0,2,12,UPI,7.5,-0.2878025511733209,1,12.0,1,1.5789473684210527,1
T39424,4916,,ATM Withdrawal,20.0,Mobile,San Francisco,1,98,10,Credit Card,0.1326530612244898,,0,3.061224489795918,1,1.2149532710280375,1
T33968,1275,194.96,Online Purchase,20.0,Mobile,San Francisco,3,1,2,Credit Card,13.0,-1.4105790111614613,0,2.0,1,0.29213483146067415,1
T18961,3816,4977.89,ATM Withdrawal,3.0,Desktop,,4,77,11,Net Banking,0.09090909090909091,1.3296348060102312,1,4.285714285714286,1,1.2419354838709677,0
T1290,2989,1141.92,POS Payment,0.0,Tablet,New York,3,93,12,UPI,0.12903225806451613,-0.7219496208501359,1,3.8709677419354835,1,1.3457943925233646,1
T32149,2153,4228.02,Online Purchase,18.0,Tablet,,3,83,6,Credit Card,0.18072289156626506,-0.07791095876351171,0,2.1686746987951806,1,0.7826086956521738,1
T14939,4683,49997.8,Bank Transfer,3.0,Desktop,Los Angeles,2,53,13,UPI,0.20754716981132076,3.001398396901704,1,7.358490566037736,1,1.2016806722689075,1
T3936,3010,1762.28,ATM Withdrawal,3.0,Tablet,Seattle,0,96,12,Net Banking,0.13541666666666666,-0.44816030832403697,1,3.75,1,1.4054054054054055,1
T28856,4686,2252.09,Bill Payment,2.0,Desktop,New York,1,28,13,Credit Card,0.4642857142857143,-0.10002549133339103,1,13.0,1,1.456896551724138,1
T42448,2766,2500.44,Bank Transfer,23.0,Desktop,New York,2,49,7,Credit Card,0.16326530612244897,-0.8190301097753957,0,4.285714285714286,1,0.835820895522388,1
T16049,4083,,POS Payment,11.0,Mobile,Chicago,3,19,7,UPI,1.0526315789473684,,0,7.0,1,0.7608695652173914,1
T43900,1244,3354.38,Online Purchase,8.0,Tablet,Miami,1,50,12,Debit Card,0.42,0.9525193879002065,0,7.199999999999999,1,1.4823529411764707,1
T13621,1557,1531.9,Bill Payment,1.0,Mobile,New York,0,16,14,,0.6875,-0.5870572683192056,1,14.0,1,2.3333333333333335,1
T1452,3712,3567.63,POS Payment,19.0,,Chicago,1,39,4,Credit Card,0.20512820512820512,0.3684126422479998,0,3.0769230769230766,1,0.5614035087719298,1
T1502,1814,4884.29,POS Payment,8.0,Mobile,Houston,1,109,5,Debit Card,0.12844036697247707,1.2087665620862171,0,1.3761467889908257,1,0.5511811023622047,1
T17533,2782,2433.61,Bill Payment,17.0,Tablet,San Francisco,3,55,12,UPI,0.23636363636363636,-0.1475501979849119,0,6.545454545454546,1,1.6774193548387095,1
T38712,2280,4264.12,POS Payment,18.0,Desktop,Houston,0,45,1,UPI,0.37777777777777777,1.4610630857332454,0,0.6666666666666666,1,0.18888888888888888,1
T14502,2860,565.99,Online Purchase,16.0,Mobile,Seattle,2,24,1,Credit Card,0.5833333333333334,-0.38551681565048324,0,1.0,1,0.13999999999999999,1
T2636,3994,4927.82,Online Purchase,11.0,Tablet,New York,2,117,12,UPI,0.10256410256410256,1.597875191019396,0,3.076923076923077,1,1.9726027397260275,1
T31257,3473,3971.37,Online Purchase,14.0,Mobile,Los Angeles,3,78,10,UPI,0.15384615384615385,1.0228897037889981,0,3.846153846153846,1,1.25,1
T14399,1458,2550.32,POS Payment,3.0,Mobile,Boston,4,48,5,Debit Card,0.2708333333333333,-0.0900775139852247,1,3.125,1,0.6914893617021276,1
T28973,3401,878.22,Bill Payment,21.0,Mobile,Boston,4,65,5,UPI,0.2,-0.6937268632043165,0,2.307692307692308,1,0.6842105263157895,1
T27700,3795,2995.67,Online Purchase,5.0,Tablet,Seattle,3,6,2,Debit Card,2.0,-0.2927793559852622,1,2.0,1,0.3243243243243243,1
T36368,4689,2655.18,Online Purchase,6.0,Tablet,Boston,0,10,13,Debit Card,1.3,-0.1752081837710833,1,13.0,1,1.5504587155963303,1
T39828,4287,4966.09,Bill Payment,13.0,Desktop,Houston,3,65,7,Credit Card,0.24615384615384617,-0.04993380343193214,0,3.230769230769231,1,0.8235294117647058,1
T45778,1418,2844.13,ATM Withdrawal,4.0,Mobile,San Francisco,1,84,4,Invalid Method,0.15476190476190477,-0.31696244241236265,1,1.4285714285714286,1,0.45217391304347826,1
T19414,1160,1146.12,Bill Payment,23.0,Mobile,New York,1,90,3,Net Banking,0.15555555555555556,-0.3722146352611439,0,1.0,1,0.3853211009174312,1
T16955,2602,1299.27,ATM Withdrawal,1.0,Tablet,Boston,0,51,8,UPI,0.3333333333333333,-0.7973511385548613,1,4.705882352941177,1,1.1428571428571428,1
T19682,4042,1995.41,ATM Withdrawal,2.0,Mobile,Boston,3,14,4,Net Banking,1.0,-0.23604312785806694,1,4.0,1,0.5137614678899083,1
T33259,4809,3213.03,Online Purchase,13.0,Desktop,Seattle,3,109,4,Credit Card,0.11926605504587157,0.5171162535938899,0,1.1009174311926606,1,0.6341463414634146,1
T34977,3721,4398.85,Online Purchase,6.0,Tablet,San Francisco,0,85,12,Credit Card,0.17647058823529413,0.945749131189734,1,4.235294117647059,1,1.2,1
T42086,4567,1735.28,Online Purchase,18.0,Tablet,Chicago,3,113,11,Debit Card,0.1415929203539823,-0.28136868550825805,0,2.920353982300885,1,1.3333333333333333,1
T13863,4721,2239.87,ATM Withdrawal,10.0,Mobile,,1,37,10,Credit Card,0.24324324324324326,0.3627991788511051,0,8.108108108108107,1,1.3432835820895521,1
T41767,3604,2379.02,Bank Transfer,15.0,Mobile,New York,4,31,11,UPI,0.4838709677419355,-0.0416930305287654,0,10.64516129032258,1,1.683673469387755,1
T20796,2690,1537.64,Online Purchase,15.0,Desktop,Miami,3,64,12,Debit Card,0.21875,-0.3763436216735,0,5.625,1,1.3884297520661157,1
T46141,1811,4541.45,POS Payment,9.0,,Los Angeles,0,90,12,Credit Card,0.1,0.857694856444998,0,4.0,1,1.5,1
T39407,2450,3144.64,ATM Withdrawal,3.0,Tablet,New York,2,24,3,Credit Card,0.5,-0.23032083528027272,1,3.0,1,0.48,1
T48084,4313,3039.46,Bill Payment,8.0,Mobile,New York,1,73,13,Net Banking,0.136986301369863,0.06624485256086451,0,5.342465753424658,1,1.7333333333333334,1
T12466,2054,2616.57,Online Purchase,6.0,Tablet,San Francisco,0,115,14,Credit Card,0.1391304347826087,-0.09265013514302214,1,3.652173913043478,1,1.7230769230769232,1
T31532,3413,3804.92,Bill Payment,13.0,Mobile,,3,69,5,Net Banking,0.2608695652173913,0.775512188788002,0,2.173913043478261,1,0.8490566037735848,1
T10075,3686,3700.47,ATM Withdrawal,7.0,Mobile,San Francisco,1,38,10,Net Banking,0.5526315789473685,1.0642191370899903,0,7.894736842105264,1,1.3548387096774193,1
T28997,1262,1029.47,POS Payment,8.0,,Boston,2,27,11,Credit Card,0.48148148148148145,-1.1775604253719556,0,11.0,1,2.134328358208955,1
T5176,2681,1202.56,Bill Payment,1.0,Mobile,Houston,2,92,6,Credit Card,0.18478260869565216,-0.7595615133500061,1,1.9565217391304346,1,0.8571428571428571,1
T3316,4871,3858.41,ATM Withdrawal,7.0,Unknown Device,Los Angeles,0,48,9,UPI,0.25,0.8558284880019077,0,5.625,1,1.2,1
T37836,1186,3577.97,ATM Withdrawal,11.0,Mobile,Boston,4,24,1,UPI,0.5833333333333334,0.4666076559348696,0,1.0,1,0.14285714285714285,1
T8414,3155,1216.22,Online Purchase,19.0,Desktop,Seattle,1,11,4,Credit Card,0.9090909090909091,-1.244345968301778,0,4.0,1,0.6451612903225806,1
T47974,2034,4497.86,ATM Withdrawal,12.0,Mobile,Houston,4,64,11,Credit Card,0.109375,0.8113376197934627,0,5.15625,1,1.1666666666666667,1
T30467,3689,997.74,Bill Payment,17.0,Desktop,San Francisco,0,112,12,,0.10714285714285714,-1.0762088322982857,0,3.2142857142857144,1,1.1520000000000001,1
T41533,1717,3827.93,Bill Payment,14.0,Tablet,Los Angeles,1,1,1,Invalid Method,12.0,0.6553743799949704,0,1.0,1,0.1411764705882353,1
T2232,2772,4573.3,ATM Withdrawal,23.0,Desktop,Boston,1,100,4,UPI,0.24,0.043087195650621184,0,1.2,1,0.4593301435406698,1
T4467,3800,,Bill Payment,13.0,Tablet,San Francisco,1,96,8,Net Banking,0.11458333333333333,,0,2.5,1,1.0352941176470587,1
T44001,3969,78.69,POS Payment,13.0,Mobile,Houston,0,14,3,Debit Card,0.6428571428571429,-1.2700728815961266,0,3.0,1,0.46551724137931033,1
T31153,1994,3140.1,Bank Transfer,3.0,Desktop,Los Angeles,2,80,5,Net Banking,0.0875,-0.3295772956086446,1,1.875,1,0.6862745098039216,1
T3704,3984,1831.42,ATM Withdrawal,6.0,,New York,3,36,6,Credit Card,0.4166666666666667,-0.40049191540424345,1,5.0,1,0.8910891089108911,1
T10928,4147,3913.62,Bill Payment,15.0,Desktop,San Francisco,0,93,9,UPI,0.16129032258064516,0.9753553378692805,0,2.903225806451613,1,1.238532110091743,1
T26730,4227,4053.26,POS Payment,18.0,Desktop,Seattle,0,84,1,UPI,0.2261904761904762,0.8807509515554238,0,0.35714285714285715,1,0.1417910447761194,1
T24981,4600,907.53,Bank Transfer,3.0,Desktop,Boston,2,87,10,Net Banking,0.14942528735632185,-0.7796577322877967,1,3.4482758620689657,1,1.262135922330097,1
T31279,1190,2311.24,Bank Transfer,14.0,Desktop,Houston,1,48,6,Credit Card,0.3333333333333333,-0.15507492667085995,0,3.75,1,0.8205128205128205,1
T16614,1306,,Bill Payment,22.0,Desktop,San Francisco,0,2,5,Debit Card,7.0,,0,5.0,1,0.6542056074766355,1
T1885,3723,644.17,Bill Payment,8.0,Mobile,Miami,3,99,5,Net Banking,0.1414141414141414,-0.3499767973943291,0,1.5151515151515151,1,0.6862745098039216,1
T458,4900,1157.67,Bill Payment,11.0,Mobile,Miami,2,36,8,Net Banking,0.2222222222222222,-1.2457946267106879,0,6.666666666666667,1,0.9846153846153847,1
T37313,2749,3678.19,ATM Withdrawal,7.0,Tablet,New York,0,9,3,,1.8888888888888888,1.110157586858805,0,3.0,1,0.40476190476190477,1
T38060,3156,1232.1,Online Purchase,14.0,Tablet,Miami,4,94,13,Invalid Method,0.19148936170212766,-0.3103744763006657,0,4.148936170212766,1,1.570469798657718,1
T39255,3293,640.88,ATM Withdrawal,2.0,Tablet,Chicago,0,55,5,UPI,0.2545454545454545,-1.1523486060293977,1,2.7272727272727275,1,0.9210526315789473,1
T589,3870,4607.1,Bank Transfer,22.0,Tablet,Los Angeles,0,36,5,Debit Card,0.3055555555555556,1.0573916687732792,0,4.166666666666667,1,1.0185185185185186,1
T39475,2279,642.61,Bank Transfer,22.0,Tablet,Seattle,0,91,13,,0.14285714285714285,-1.136361208413063,0,4.285714285714286,1,1.5943396226415096,1
T17553,2100,948.92,POS Payment,11.0,Tablet,Miami,1,45,9,Credit Card,0.4888888888888889,-1.0497201864095385,0,6.0,1,1.2222222222222223,1
T22998,4226,4556.53,Bank Transfer,20.0,Desktop,Seattle,0,104,8,Net Banking,0.09615384615384616,0.6081518372684654,0,2.3076923076923075,1,1.1764705882352942,1
T22288,1253,4668.63,Bill Payment,9.0,Desktop,New York,3,18,9,Debit Card,1.1111111111111112,1.625669945273847,0,9.0,1,1.0975609756097562,1
T6099,1945,1933.42,POS Payment,23.0,Desktop,Houston,0,26,10,UPI,0.4230769230769231,0.07773986859066463,0,10.0,1,1.0185185185185186,1
T48437,4259,3771.5,Bill Payment,14.0,Mobile,Seattle,2,73,1,Credit Card,0.1643835616438356,0.8931401358308316,0,0.4109589041095891,1,0.13953488372093023,1
T1345,3373,1168.86,Bill Payment,12.0,Unknown Device,Los Angeles,1,35,1,Net Banking,0.2857142857142857,-1.1416722825021546,0,0.8571428571428571,1,0.136986301369863,1
T469,3205,3475.71,Online Purchase,4.0,Tablet,Seattle,4,12,13,Debit Card,0.9166666666666666,-0.2811462901047967,1,13.0,1,1.7228915662650601,1
T47237,2991,1831.95,ATM Withdrawal,3.0,Mobile,Miami,2,41,5,Credit Card,0.21951219512195122,-0.08474211376629812,1,3.658536585365854,1,0.576923076923077,1
T10280,2492,91.04,Bank Transfer,18.0,Desktop,Houston,0,84,7,Credit Card,0.20238095238095238,-1.6528712522493187,0,2.5,1,0.8380281690140845,1
T43807,3987,3734.99,Bill Payment,21.0,Tablet,Boston,4,36,9,Net Banking,0.6111111111111112,0.5458385734298371,0,7.5,1,1.3112582781456954,1
T13322,3403,4433.32,POS Payment,16.0,Mobile,New York,3,113,5,Debit Card,0.1415929203539823,1.3167079679427052,0,1.3274336283185841,1,0.7207207207207207,1
T6302,1633,4228.86,Online Purchase,18.0,Mobile,Miami,3,7,5,Net Banking,2.2857142857142856,1.4017079482718162,0,5.0,1,0.7619047619047619,1
T24138,4446,3506.77,Online Purchase,23.0,Tablet,Houston,3,114,13,UPI,0.12280701754385964,-0.1472053858982207,0,3.4210526315789473,1,1.3188405797101448,1
T18290,3489,3489.11,ATM Withdrawal,3.0,Mobile,Houston,2,86,11,UPI,0.09302325581395349,0.4524178460796016,1,3.8372093023255816,1,1.3333333333333333,0
T33695,4794,3452.89,Bill Payment,10.0,Tablet,New York,3,26,12,Net Banking,0.5384615384615384,0.6464317332737908,0,12.0,1,1.7142857142857142,1
T14598,3844,4248.38,Bill Payment,14.0,Desktop,Los Angeles,1,76,6,Debit Card,0.23684210526315788,1.1094493149839608,0,2.368421052631579,1,0.8571428571428571,1
T3290,2805,3471.47,ATM Withdrawal,11.0,Mobile,New York,2,24,5,,0.625,0.7400498951802035,0,5.0,1,0.625,1
T43521,3557,318.46,ATM Withdrawal,8.0,Desktop,Chicago,3,81,7,UPI,0.1111111111111111,-0.9771282791701309,0,2.5925925925925926,1,0.9264705882352942,1
T4402,3527,4478.66,POS Payment,19.0,Desktop,Seattle,0,41,13,Debit Card,0.2926829268292683,1.4366328945333664,0,9.512195121951219,1,2.1666666666666665,1
T22833,3042,4867.09,Online Purchase,1.0,Mobile,,1,44,10,Debit Card,0.4318181818181818,-0.06874537654170501,1,6.818181818181818,1,1.5833333333333333,1
T27363,3311,2876.4,POS Payment,0.0,Tablet,Houston,3,82,8,Credit Card,0.1951219512195122,0.43684130657156783,1,2.926829268292683,1,1.1428571428571428,1
T33189,2297,112.64,Bill Payment,7.0,Mobile,Seattle,2,113,6,Credit Card,0.07964601769911504,-1.1277923256697429,0,1.592920353982301,1,0.6,1
T33404,2352,4026.36,POS Payment,23.0,Mobile,Seattle,3,83,2,UPI,0.1686746987951807,0.8955055342293046,0,0.7228915662650602,1,0.25688073394495414,1
T35721,3082,2702.09,POS Payment,8.0,Mobile,Los Angeles,3,114,3,Net Banking,0.11403508771929824,-0.004148253482637001,0,0.7894736842105263,1,0.393939393939394,1
T10509,3842,1343.21,Online Purchase,0.0,Desktop,Chicago,2,112,6,Credit Card,0.08035714285714286,-0.585258214793695,1,1.6071428571428572,1,0.84375,1
T7092,4628,2320.88,Online Purchase,15.0,Tablet,Chicago,3,105,1,Credit Card,0.10476190476190476,-0.21424838557138323,0,0.2857142857142857,1,0.1506849315068493,1
T2827,4289,520.87,Online Purchase,16.0,Desktop,San Francisco,1,94,10,Debit Card,0.19148936170212766,-1.1968401011320196,0,3.1914893617021276,1,1.3740458015267176,1
T14284,1963,3844.28,Bank Transfer,19.0,Mobile,San Francisco,4,85,8,Net Banking,0.1411764705882353,0.491566012277681,0,2.8235294117647056,1,0.9056603773584905,0
T8375,1456,2514.81,ATM Withdrawal,23.0,Mobile,Los Angeles,3,67,1,Net Banking,0.208955223880597,-0.34953705361513404,0,0.44776119402985076,1,0.18181818181818182,1
T44737,3356,4350.55,Bill Payment,18.0,Tablet,Chicago,3,10,9,Credit Card,1.3,1.252886295593361,0,9.0,1,1.4096385542168675,1
T40677,3386,4571.92,POS Payment,15.0,Mobile,Seattle,3,100,7,,0.15,1.5437919171969243,0,2.1,1,1.3125,1
T30800,1169,3191.02,Online Purchase,15.0,Tablet,San Francisco,3,38,9,Credit Card,0.23684210526315788,0.4867904469839811,0,7.105263157894737,1,1.208955223880597,0
T41380,2754,204.64,Bill Payment,21.0,Desktop,New York,3,11,14,UPI,0.9090909090909091,-1.1052786010852798,0,14.0,1,2.1875,1
T33975,1459,4436.72,Online Purchase,2.0,Mobile,,4,96,5,Credit Card,0.17708333333333334,1.4542096972608847,1,1.5625,1,0.7024793388429752,1
T26243,2550,3624.51,Bill Payment,13.0,Tablet,Miami,0,9,3,UPI,1.2222222222222223,0.60812436471879,0,3.0,1,0.3626373626373626,1
T20960,1617,427.68,Bank Transfer,19.0,Tablet,Chicago,1,75,6,Credit Card,0.22666666666666666,-1.4753319498957989,0,2.4,1,0.6938775510204082,1
T2994,1349,1728.42,Online Purchase,13.0,Mobile,Chicago,2,101,11,Credit Card,0.07920792079207921,-0.3404517099711469,0,3.267326732673267,1,1.2753623188405796,0
T16382,3736,3083.74,ATM Withdrawal,6.0,Tablet,Chicago,3,92,11,Credit Card,0.10869565217391304,-0.20286375073521265,1,3.5869565217391304,1,1.6417910447761193,1
T21166,3600,1599.99,Bank Transfer,23.0,Desktop,Chicago,3,86,3,UPI,0.1511627906976744,-0.2702100032424458,0,1.0465116279069768,1,0.5064935064935064,1
T2089,1145,139.74,Bank Transfer,4.0,Mobile,Los Angeles,4,114,8,UPI,0.13157894736842105,-1.4151150154218028,1,2.1052631578947367,1,1.2903225806451613,1
T11434,2287,4393.56,Bank Transfer,19.0,Tablet,Houston,1,20,3,Invalid Method,0.7,-0.06968643966776944,0,3.0,1,0.3333333333333333,1
